Source,Category,EventName,DateTime,City,VenueName,Address,Link,Description,DateTime_start,DateTime_end,Jour_start,Mois_start,Année_start,Heure_start,Heure_end,lat,lon,duration_h,tags
Ticketmaster,Concerts,Half Share Discount Card 2024-25,2025-07-01 22:00:00,Buffalo,KeyBank Center,,,Pas de description.,2025-01-01 00:00:00,2025-07-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,42.8867166,-78.8783922,2.5,['Concert/Sport']
Ticketmaster,Concerts,Full Member Discount Card 2024-25,2025-07-01 23:00:00,Buffalo,KeyBank Center,,,Pas de description.,2025-01-01 00:00:00,2025-07-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,42.8867166,-78.8783922,2.5,['Concert/Sport']
Ticketmaster,Concerts,Full Share Discount Card 2024-25,2025-07-01 23:00:00,Buffalo,KeyBank Center,,,Pas de description.,2025-01-01 00:00:00,2025-07-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,42.8867166,-78.8783922,2.5,['Concert/Sport']
Ticketmaster,Concerts,MAD Arts,2025-09-04 11:30:00,Dania Beach,MAD Arts Gallery,,https://www.universe.com/events/mad-arts-tickets-0BYVF9?ref=ticketmaster,Pas de description.,2025-01-01 00:00:00,2025-09-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,26.0524224,-80.143929,2.5,['Concert/Sport']
Ticketmaster,Concerts,GIVEX,2025-09-04 23:00:00,Buffalo,KeyBank Center,,,Pas de description.,2025-01-01 00:00:00,2025-09-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,42.8867166,-78.8783922,2.5,['Concert/Sport']
Ticketmaster,Concerts,Indiana Trail of Fear (5 Haunted Houses),2025-09-19 19:00:00,Fort Wayne,Downtown Fort Wayne,,https://www.universe.com/events/indiana-trail-of-fear-5-haunted-houses-tickets-SQVWMJ?ref=ticketmaster,Pas de description.,2025-01-01 00:00:00,2025-09-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,41.0799898,-85.1386015,2.5,['Concert/Sport']
Ticketmaster,Concerts,The Nightmare Factory Wabash 2025 Haunted House - Flex Ticket,2025-09-19 19:00:00,Wabash,The Nightmare Factory Wabash,,https://www.universe.com/events/the-nightmare-factory-wabash-2025-haunted-house-flex-ticket-tickets-4TP3HY?ref=ticketmaster,Pas de description.,2025-01-01 00:00:00,2025-09-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,38.4615994,-87.8460903,2.5,['Concert/Sport']
Ticketmaster,Concerts,Dragon Lights Reno 2025 Season Pass,2025-09-26 18:00:00,Reno,Wilbur D. May Arboretum,,https://www.universe.com/events/dragon-lights-reno-2025-season-pass-tickets-RVMCH4?ref=ticketmaster,Pas de description.,2025-01-01 00:00:00,2025-09-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.4677626,7.351989,2.5,['Concert/Sport']
Ticketmaster,Concerts,FITZGERALDS Creepy Car Route '25!,2025-10-01 19:00:00,Berwyn,FitzGerald's,,https://www.ticketweb.com/event/fitzgeralds-creepy-car-route-25-fitzgeralds-tickets/14513793,"Le 1er octobre, nous publierons une carte des meilleures décorations de maison d'Halloween à Berwyn et Oak Park afin que vous puissiez faire un voyage amusant et GRATUIT en voiture en famille.Faites votre dernier arrêt FITZGERALDS (fermé le lundi) pour un KIT SMORES GRATUIT une fois le voyage terminé ! Dînez au BABYGOLD BARBECUE *** PARKING *** Le stationnement dans la rue est plutôt limité dans le quartier, nous vous recommandons d'arriver en covoiturage, à vélo ou en pousse-pousse.***RESTRICTIONS D'ÂGE***TOUS ÂGES",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,41.8505874,-87.7936685,2.5,['Concert/Sport']
Ticketmaster,Concerts,2025 Bulls Bucks Vouchers,2025-10-16 08:00:00,Durham,Durham Bulls Athletic Park,,,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,54.666667,-1.75,2.5,['Concert/Sport']
Ticketmaster,Concerts,UB Distinguished Speakers Series,2025-10-21 19:00:00,Buffalo,UB Center for the Arts - Mainstage Theatre,,https://www.ticketmaster.com/ub-distinguished-speakers-series-buffalo-new-york-10-21-2025/event/000062F7D6EC88B8,Balcon accessible uniquement par des escaliers.Toutes les ventes sont définitives.Aucun remboursement ni échange.Les enfants de plus d'un an ont besoin d'un billet d'entrée.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,42.8867166,-78.8783922,2.5,['Concert/Sport']
Ticketmaster,Concerts,TPAC NYC Experience 2,2025-10-23 08:00:00,Tulsa,John H. Williams Theatre,,,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,36.1563122,-95.9927516,2.5,['Concert/Sport']
Ticketmaster,Concerts,Barclays Center Tours,2025-10-24 14:00:00,Brooklyn,Barclays Center,,,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,40.6526006,-73.9497211,2.5,['Concert/Sport']
Ticketmaster,Concerts,Test Scan,2025-10-24 15:00:00,Fort Lauderdale,Chase Stadium,,,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,26.1223084,-80.1433786,2.5,['Concert/Sport']
Ticketmaster,Concerts,"Patriots Hall of Fame - October 24, 2025",2025-10-24 16:30:00,Foxborough,GA events,,,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,42.0653768,-71.2478308,2.5,['Concert/Sport']
Ticketmaster,Concerts,"EXXXOTICA New Jersey, 1-Day VIP Admission",2025-10-24 17:00:00,Edison,New Jersey Convention and Exposition Center,,https://www.ticketweb.com/event/exxxotica-new-jersey-1-day-new-jersey-convention-and-exposition-tickets/14186023,"Pour toutes informations concernant les billets, veuillez visiter : http://exxxoticaexpo.com/ticketsEvent Time : vendredi - 17h-23h samedi - 13h-22h dimanche - 13h-18h",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,40.518157,-74.4113926,2.5,['Concert/Sport']
Ticketmaster,Concerts,"EXXXOTICA New Jersey, 3-Day ALL-IN VIP Admission",2025-10-24 17:00:00,Edison,New Jersey Convention and Exposition Center,,https://www.ticketweb.com/event/exxxotica-new-jersey-3-day-new-jersey-convention-and-exposition-tickets/14186083,"Pour toutes informations concernant les billets, veuillez visiter : http://exxxoticaexpo.com/ticketsEvent Time : vendredi - 17h-23h samedi - 13h-22h dimanche - 13h-18h",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,40.518157,-74.4113926,2.5,['Concert/Sport']
Ticketmaster,Concerts,"EXXXOTICA New Jersey, 1-Day General Admission",2025-10-24 17:00:00,Edison,New Jersey Convention and Exposition Center,,https://www.ticketweb.com/event/exxxotica-new-jersey-1-day-new-jersey-convention-and-exposition-tickets/14186053,"Pour toutes informations concernant les billets, veuillez visiter : http://exxxoticaexpo.com/ticketsEvent Time : vendredi - 17h-23h samedi - 13h-22h dimanche - 13h-18h",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,40.518157,-74.4113926,2.5,['Concert/Sport']
Ticketmaster,Concerts,"EXXXOTICA New Jersey, 3-Day VIP Admission",2025-10-24 17:00:00,Edison,New Jersey Convention and Exposition Center,,https://www.ticketweb.com/event/exxxotica-new-jersey-3-day-new-jersey-convention-and-exposition-tickets/14186063,"Pour toutes informations concernant les billets, veuillez visiter : http://exxxoticaexpo.com/ticketsEvent Time : vendredi - 17h-23h samedi - 13h-22h dimanche - 13h-18h",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,40.518157,-74.4113926,2.5,['Concert/Sport']
Ticketmaster,Concerts,2025 Fall NASCAR Craftsman Truck Series CLUB 47,2025-10-24 18:00:00,Ridgeway,Martinsville Speedway,,,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,43.2969047,-91.9895287,2.5,['Concert/Sport']
Ticketmaster,Concerts,2025 Fall NASCAR Craftsman Truck Series BRAKE PAD,2025-10-24 18:00:00,Ridgeway,Martinsville Speedway,,,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,43.2969047,-91.9895287,2.5,['Concert/Sport']
Ticketmaster,Concerts,2025 Fall NASCAR Craftsman Truck Series Card Suite,2025-10-24 18:00:00,Ridgeway,Martinsville Speedway,,,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,43.2969047,-91.9895287,2.5,['Concert/Sport']
Ticketmaster,Concerts,2025 Fall NASCAR Craftsman Truck Series SkyDeck,2025-10-24 18:00:00,Ridgeway,Martinsville Speedway,,,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,43.2969047,-91.9895287,2.5,['Concert/Sport']
Ticketmaster,Concerts,2025 Fall NASCAR Craftsman Truck Series Club Panor,2025-10-24 18:00:00,Ridgeway,Martinsville Speedway,,,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,43.2969047,-91.9895287,2.5,['Concert/Sport']
Ticketmaster,Concerts,Portland Trail Brazers vs LAClippers,2025-10-24 15:00:00,Inglewood,Intuit Dome,,,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,33.9562003,-118.353132,2.5,['Concert/Sport']
Ticketmaster,Concerts,2025 Fall NASCAR Craftsman Truck Series Corp Suite,2025-10-24 18:00:00,Ridgeway,Martinsville Speedway,,,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,43.2969047,-91.9895287,2.5,['Concert/Sport']
Ticketmaster,Concerts,Men's Basketball vs. Purdue,2025-10-24 18:00:00,Lexington,Rupp Arena,,,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,38.0464066,-84.4970393,2.5,['Concert/Sport']
Ticketmaster,Concerts,TERROR FEST,2025-10-24 17:00:00,Sioux Falls,Club David,,https://www.ticketweb.com/event/terror-fest-club-david-tickets/14506443,FÊTE DE LA TERREUR,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,43.5461734,-96.7291685,2.5,['Concert/Sport']
Ticketmaster,Concerts,Honeycomb w/ Mcwavy & Pi Wrecks,2025-10-24 19:00:00,Worcester,Electric Haze,,https://www.ticketweb.com/event/honeycomb-w-mcwavy-pi-electric-haze-tickets/14520883,Cet événement est réservé aux 21 ans et plus.Tout détenteur de billet incapable de présenter une pièce d'identité valide indiquant qu'il est âgé d'au moins 21 ans ne sera pas admis à cet événement et ne pourra pas prétendre à un remboursement.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,42.2625621,-71.8018877,2.5,['Concert/Sport']
Ticketmaster,Concerts,Scorey - IYFL TOUR,2025-10-24 20:00:00,Charleston,Music Farm,,https://www.ticketmaster.com/scorey-iyfl-tour-charleston-south-carolina-10-24-2025/event/2D006301B33D7CD8,"Portes à 19h00 |Spectacle à 20h00 POLITIQUE D'ÂGE : Les mineurs de 17 ans et moins doivent être accompagnés d'un adulte de 18 ans ou plus.Le lieu n'est pas responsable des mineurs présents dans les locaux.Les parents et/ou tuteurs sont responsables des enfants mineurs lorsqu'ils se trouvent dans les locaux du site.Les enfants de 2 ans et moins n'ont pas besoin de billet.LIEU SANS CASHLESS - The Music Farm gère uniquement tous les paiements de crédit et de débit.Aucun paiement en espèces accepté à la billetterie ou au bar.ACCESSIBILITÉ : La Music Farm est un lieu à admission générale.Si vous avez des besoins ou des questions spécifiques, veuillez nous envoyer un courriel à info@musicfarm.com ou appeler le 843-853-2252 et nous serons heureux de vous aider.POLITIQUE DE SAC : Les sacs (taille maximale 12"" x 6"" x 12"") sont autorisés et seront fouillés à l'entrée. Des exceptions seront faites pour l'équipement médical nécessaire et les mères allaitantes. Nous vous encourageons à emporter léger avec uniquement le nécessaire pour effectuer le processus d'entrée le plus rapidement possible.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,32.7897577,-79.9380043,2.5,['Concert/Sport']
Ticketmaster,Concerts,Wake Forest Demon Deacons Football vs. SMU Mustangs Football,2025-10-25 N/A,Winston Salem,Allegacy Federal Credit Union Stadium,,https://www.ticketmaster.com/event/Z7r9jZ1A74Up3,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,36.0998131,-80.2440518,2.5,['Concert/Sport']
Ticketmaster,Concerts,Masquerade,2025-10-25 N/A,New York,Masquerade NYC,,https://www.ticketmaster.com/event/Z7r9jZ1A7_yrk,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,40.7127281,-74.0060152,2.5,['Concert/Sport']
Ticketmaster,Concerts,Mercyhurst Lakers Football vs. Stonehill Skyhawks Football,2025-10-25 N/A,Erie,Saxon Stadium,,https://www.ticketmaster.com/event/Z7r9jZ1A7bbvp,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,42.1294712,-80.0852695,2.5,['Concert/Sport']
Ticketmaster,Concerts,Let's Fly - Art Has No Limits,2025-10-25 N/A,Austin,Louis Shanks,,https://www.ticketmaster.com/event/Z7r9jZ1A7btA6,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,30.2711286,-97.7436995,2.5,['Concert/Sport']
Ticketmaster,Concerts,President's Club Guest Pass,2025-10-24 20:00:00,Durham,DPAC,,,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,54.666667,-1.75,2.5,['Concert/Sport']
Ticketmaster,Concerts,Row C Start,2024-05-25 19:30:00,Manchester,AO Arena,,https://www.eticketing.co.uk/asmglobalmanchester,Pas de description.,2024-01-01 00:00:00,2025-05-01 00:00:00,1.0,1.0,2024.0,00:00,00:00,53.4794892,-2.2451148,2.5,['Concert/Sport']
Ticketmaster,Concerts,WhiteLabel Season,2025-07-05 15:00:00,,TestVenueJenna,,https://www.eticketing.co.uk/tmsport,Pas de description.,2025-01-01 00:00:00,2025-07-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,34.220389,70.3800314,2.5,['Concert/Sport']
Ticketmaster,Concerts,London Lions Women 2025-26 Season Tickets,2025-09-27 17:00:00,London,New City College,,https://www.universe.com/events/london-lions-women-2025-26-season-tickets-tickets-DX5ZP7?ref=ticketmaster,Pas de description.,2025-01-01 00:00:00,2025-09-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,51.4893335,-0.1440551,2.5,['Concert/Sport']
Ticketmaster,Concerts,Cadbury World - Standard Entry,2025-10-25 09:00:00,Birmingham,Cadbury World Birmingham,,https://attractions.ticketmaster.co.uk/book/1H48E-TICKETMASTER/#date=2025-10-25,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,52.4796992,-1.9026911,2.5,['Concert/Sport']
Ticketmaster,Concerts,Inspires Greatest Show,2025-10-25 09:30:00,Norwich ,Epic Studios,,https://www.universe.com/events/inspires-greatest-show-tickets-2YFM5V?ref=ticketmaster,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,52.6285576,1.2923954,2.5,['Concert/Sport']
Ticketmaster,Concerts,Coach Travel (Middlesbrough),2025-10-25 09:30:00,Wrexham,Racecourse Ground,,https://www.eticketing.co.uk/wrexhamafc/EDP/Event/Index/1015,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,53.0465084,-2.9937869,2.5,['Concert/Sport']
Ticketmaster,Concerts,Thorpe Park Resort - One Day Entry,2025-10-25 10:00:00,Chertsey,Thorpe Park,,https://attractions.ticketmaster.co.uk/book/1FDAA-TICKETMASTER/#date=2025-10-25,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,51.392296,-0.5038294,2.5,['Concert/Sport']
Ticketmaster,Concerts,Selhurst Park Stadium Tour,2025-10-25 10:00:00,London,Selhurst Park,,https://www.eticketing.co.uk/cpfc/EDP/Event/Index/769?utm_source=Ticketmaster&utm_medium=Shell-Event&utm_campaign=cl:crystal-palace-chl:Shell-Event-ST-Oct25,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,51.4893335,-0.1440551,2.5,['Concert/Sport']
Ticketmaster,Concerts,Chessington World of Adventure Resort - One Day Entry,2025-10-25 10:00:00,Surrey,Chessington World of Adventures,,https://attractions.ticketmaster.co.uk/book/1FD6W-TICKETMASTER/#date=2025-10-25,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,51.2715316,-0.3414524,2.5,['Concert/Sport']
Ticketmaster,Concerts,The London Eye - Standard & Group Entry,2025-10-25 10:00:00,London,Lastminute.com London Eye,,https://attractions.ticketmaster.co.uk/book/1F8KJ-TICKETMASTER/#date=2025-10-25,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,51.4893335,-0.1440551,2.5,['Concert/Sport']
Ticketmaster,Concerts,Madame Tussauds London - Standard Entry,2025-10-25 10:00:00,London,Madame Tussauds London,,https://attractions.ticketmaster.co.uk/book/1F91A-TICKETMASTER/#date=2025-10-25,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,51.4893335,-0.1440551,2.5,['Concert/Sport']
Ticketmaster,Concerts,Bluey's Big Play,2025-10-25 10:00:00,High Wycombe,Wycombe Swan Theatre,,https://www.ticketmaster.co.uk/blueys-big-play-high-wycombe-25-10-2025/event/3700628ECFAB57A3,Tous les âges sont les bienvenus.Les moins de 16 ans doivent être accompagnés d'un adulte de plus de 18 ans. Gratuit pour les 18 mois et moins.Un maximum de 9 billets par personne et par foyer s'applique.Les billets au-delà de 9 seront annulés.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,51.6317449,-0.75596,2.5,['Concert/Sport']
Ticketmaster,Concerts,Prehistoric Planet: Discovering Dinosaurs,2025-10-25 10:00:00,London,The Lightroom,,https://attractions.ticketmaster.co.uk/book/1H0MJ-TICKETMASTER/#date=2025-10-25,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,51.4893335,-0.1440551,2.5,['Concert/Sport']
Ticketmaster,Concerts,The Blackpool Tower Eye - Standard Entry,2025-10-25 10:00:00, Blackpool ,Blackpool Tower,,https://attractions.ticketmaster.co.uk/book/1FMLG-TICKETMASTER/#date=2025-10-25,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,53.8179442,-3.0509812,2.5,['Concert/Sport']
Ticketmaster,Concerts,The Paddington Bear Experience,2025-10-25 10:00:00,London,County Hall,,https://attractions.ticketmaster.co.uk/book/1GUZ8-TICKETMASTER/#date=2025-10-25,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,33.0479706,-79.5530611,2.5,['Concert/Sport']
Ticketmaster,Concerts,Alton Towers Resort - One Day Entry,2025-10-25 10:00:00,Alton,Alton Towers,,https://attractions.ticketmaster.co.uk/book/1H3HA-TICKETMASTER/#date=2025-10-25,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,38.8908583,-90.1843091,2.5,['Concert/Sport']
Ticketmaster,Concerts,Warwick Castle - Daily Entry,2025-10-25 10:00:00,Warwick,Warwick Castle,,https://attractions.ticketmaster.co.uk/book/1FL90-TICKETMASTER/#date=2025-10-25,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,52.2814519,-1.5815742,2.5,['Concert/Sport']
Ticketmaster,Concerts,Sea Life London Aquarium - Standard Entry,2025-10-25 10:00:00,London,County Hall,,https://attractions.ticketmaster.co.uk/book/1F934-TICKETMASTER/#date=2025-10-25,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,33.0479706,-79.5530611,2.5,['Concert/Sport']
Ticketmaster,Concerts,Afternoon Tea and Highland Cow Experience,2025-10-25 10:00:00,Royston,Highland Cow Cottage,,https://www.universe.com/events/afternoon-tea-and-highland-cow-experience-tickets-79PR31?ref=ticketmaster,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,52.0472741,-0.0246467,2.5,['Concert/Sport']
Ticketmaster,Concerts,WTT Star Contender London 2025 - Session 9 - Round of 16,2025-10-25 10:15:00,London,Copper Box Arena,,https://www.ticketmaster.co.uk/wtt-star-contender-london-2025-session-london-25-10-2025/event/35006306FB7A24A0,"Qu’est-ce qu’un concurrent WTT Star ?Les Star Contenders font partie de la série WTT, se situant entre les WTT Contender et les WTT Champions.Les WTT Star Contenders attirent certains des meilleurs joueurs du monde entier qui cherchent des points de classement pour progresser vers les événements WTT Champions et Grand Smash de premier plan.Ils disposent généralement d'un prix en argent d'environ 250 000 $.Le WTT Star Contender London 2025 est la première fois que cet événement est organisé dans ce pays. Il n'y a généralement que six Star Contenders dans le monde chaque année.L'événement durera six jours et proposera des compétitions en simple, double et double mixte masculin et féminin.Les tableaux principaux du simple comptent 48 joueurs composés de joueurs éligibles via le classement mondial - dont jusqu'à six parmi les 20 meilleurs mondiaux - ainsi que des wildcards hôtes et des joueurs nominés au WTT (qui peuvent également faire partie du top 20).Les tours de qualification peuvent comporter 32, 48 ou 64 joueurs en simple par sexe et 16 paires en double par sexe.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,51.4893335,-0.1440551,2.5,['Concert/Sport']
Ticketmaster,Concerts,Venue Premium Tickets - Hot Wheels Stunt Show,2025-10-25 10:30:00,London,"OVO Arena, Wembley",,https://www.ticketmaster.co.uk/venue-premium-tickets-hot-wheels-stunt-london-25-10-2025/event/3700630CE5A37BE5,Un maximum de 10 billets par personne et par foyer s'applique.Les billets au-delà de 10 seront annulés.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,51.4893335,-0.1440551,2.5,['Concert/Sport']
Ticketmaster,Concerts,Highland Cow Experience,2025-10-25 10:30:00,Royston,Highland Cow Cottage,,https://www.universe.com/events/highland-cow-experience-tickets-QJSD56?ref=ticketmaster,Pas de description.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,52.0472741,-0.0246467,2.5,['Concert/Sport']
